Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
GDP (current US$),NY.GDP.MKTP.CD,San Marino,SMR,..,..,..,..,..,..,..,..,..,853373879.731819,773907642.414748,815205233.062791,1375416604.48689,1469000145.311,1687567364.11695,1899879955.48332,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,72230284.4325877,126194166.230985,134441116.924998,145827429.572302,188021168.8418,187821029.030558,197454053.144483,233213522.647122,252560557.085219
GDP (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,116778104138.852,131335914552.737,136304138851.802,132151401869.159,134327102803.738,142457676902.537,157743124165.554,164993858477.971,145772800000,160957066666.667,188441866666.667,183012266666.667,328459608764.111,376900133511.348,415964509673.115,519796800000,429097866666.667,526811466666.667,669506666666.667,733955733333.333
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,5716644272.04692,5617236032.86556,6004885321.34354,5678827998.8247,3877196914.93966,4878719133.22771,5065830414.04947,4672503920.19866,5030344074.0413,5144045359.98185,4679604753.55711,4877602059.50983,8707015771.00113,9358710935.43366,11284603070.5653,13375825205.0612,12771709949.8651,12914130614.1816,14352023940.2661,14194124595.9323
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,..,..,..,..,..,16750000000,20948677839.851,24147996549.5662,18284194680.3844,18409364146.9794,6540247190.33529,12267175481.2542,26252007830.4639,30607991862.4843,40289556656.1455,49259526052.7426,42616653299.9115,39460357730.5224,46466728666.6103,40742313861.1374
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,368584758.942457,374359556.084926,433667193.814795,473916819.453826,486451204.557142,508221508.221508,503068472.20266,562958836.519905,608369282.225727,622985493.682733,614879764.780006,622262057.191635,919103254.545455,1016418229.25159,1033561654.0568,967199593.960157,847397850.094417,969936525.298729,1065826669.89742,1134267367.19206
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,649644826.800447,779981458.921489,679997997.597117,768812334.801762,911915970.683484,870758739.40678,941742152.709895,850218033.622007,672375927.347148,669384768.87263,635874002.198748,1079478387.83576,1627854494.80246,1885112201.85278,2158496872.85796,2505458705.03338,2489985963.16808,2616610911.07222,2942546781.04663,3801862611.3614
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,36152027893.1446,45474442836.4689,52156414978.5144,60644572348.0629,73777792326.8299,87890009877.24,96403758865.2482,100163995150.862,85707636233.2696,86283126843.6578,95833932714.6172,89286208628.6767,127417688055.756,147797218201.271,179981288567.447,192225881687.752,192408387762.118,236421782178.218,275221020830.021,289268624469.873
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,12694544692.7374,14213045493.8806,15431288006.2104,16452201100.9604,20079363625.5784,25733043137.2549,27821913814.9556,27660149541.1805,29828899205.7277,30415095887.492,29114875621.8905,30703017449.6644,62697540106.9519,70596729394.0534,86304245825.349,100324627215.468,88945625173.6593,89506341721.8543,98175152905.1988,93413992955.8972
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,..,..,..,..,..,21273055398.3017,21480023016.9972,20749140606.2425,22125435372.187,22689994990.1121,20342201356.0052,20875387068.1145,36346974008.2079,39587732028.6037,48114688201.4782,55589849128.4605,50244793831.6199,48016465430.4636,51287601751.4595,46258247574.7506
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,302515026.890225,320355090.61441,378778047.197842,410923236.189102,464756638.512487,519334096.714525,565163750.56079,567919502.811483,471177008.057148,482214092.308964,435103853.485036,400463452.065176,413909879.281265,456705433.996978,516074228.959749,608293860.271816,597765363.128492,671585343.170686,886498370.696086,1025125081.57494
GDP (current US$),NY.GDP.MKTP.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,112014836393.151,120225985441.64,130513680154.278,134309807571.074,139752373972.063,155460234815.693,147608050636.15,152586031835.938,137774695403.65,136631881365.087,136361791002.623,121515880068.764,257772766357.932,271638630111.497,299415359539.558,286769850239.675,295936471258.128,375349396273.835,416418862155.872,396342265529.842
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15550136278.8696,12231362022.6859,15727363443.0995,17826697892.2717,10368813559.322
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,535101248775.71,575598537069.656,629202392003.901,523649481762.322,529121577319.588,612939685081.398,640998292394.588,588692045454.545,617041986858.225,633194118900.49,595402616546.895,625975838926.175,1157276458151.97,1264551499184.54,1479341637010.68,1634989014208.29,1499074742984.16,1431672847682.12,1487924659438.42,1339946773437.24
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,8032551173.24014,9000362581.58086,9703011635.86585,10338679635.7616,11717604208.8223,13029697560.9756,13897738375.2488,15091913883.7091,15794972847.1683,15656327859.5696,16330814179.9766,15746229581.5619,24406252456.5141,28279814924.5918,32350248410.8216,40713812309.7316,42066217871.5349,56725745039.336,65292741296.5382,68434399083.41
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,208740444.444444,209880962.962963,229434518.518519,249676000,277567259.259259,299699666.666667,318742962.962963,357237682.126571,364975456.93842,389984428.873318,420086753.420087,460467986.505023,543169962.962963,636071000,674008481.481481,738942555.555555,723209111.111111,705015370.37037,753225962.962963,734462666.666667
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,397192592.592593,431470370.37037,477996296.296296,492029629.62963,517566666.666667,560811111.111111,566370370.37037,604411111.111111,657529592.592593,692507407.407407,780895370.37037,742383555.555555,946681296.296296,1074708518.51852,1150526259.25926,1187075814.81481,1180949888.88889,1241892814.81481,1280623888.88889,1298815407.40741
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,240365259.259259,254829629.62963,277954111.111111,286307814.814815,289438481.481481,316008481.481481,331489703.703704,347770000,373619851.851852,390719148.148148,396270000,430040370.37037,550728666.666667,610778296.296296,678322629.62963,695428851.851852,674922481.481482,681225962.962963,676129407.407407,692933740.740741
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,12408647540.9836,11379222222.2222,7034219712.52567,8881785938.48085,12794192334.2541,13829744878.6366,9018243044.45155,11681494637.3041,11250327988.0478,10682045258.3647,12257418326.0734,13182979783.533,26524538565.7403,35822408611.5588,45898948564.0593,54526580231.5568,53150209167.934,65634109236.7736,67327289319.733,68125631150.2939
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,388300000,448300000,404600000,428794117.647059,605492537.313433,693970588.235294,860630922.693267,929607500,945000000,885444186.046512,892164393.939394,763465550.458716,1793754804.70037,2626380435.17877,2936612021.85792,3532969034.60838,3875409836.06557,4368398047.64333,4422276621.78703,4980000000
GDP (current US$),NY.GDP.MKTP.CD,Swaziland,SWZ,1114703088.1614,1156141998.33412,1284766234.2216,1357206995.74624,1419293454.99606,1698982437.76019,1602760100.48147,1716699913.19444,1576904292.4588,1547884442.26205,1705063301.53607,1524393932.00218,3106903700.09278,3180028915.3068,3362443069.23666,3240596584.03138,3575304672.1031,4526397202.64438,4959993196.6231,4868463069.42753
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,258154283908.9,270362531376.602,280312318915.485,209950792712.696,226079963711.768,264051981551.316,288103936773.039,264477727278.681,266800462898.904,270847937645.236,259802012617.057,239917320966.977,389042298376.845,420032121655.688,487816328342.309,513965650650.119,429657033107.737,488379327089.837,563113421113.421,543880647757.404
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,257420293190.325,260459896582.985,271133679206.372,263691005481.862,291913801052.862,341759012938.689,329619351051.78,286604024805.347,294977518761.208,289884127679.404,271659728209.379,278628772872.719,407535656039.19,429195591242.622,477407802315.895,551546962699.658,539528229942.101,581211708792.789,696311671959.459,665054050620.785
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,12308624283.9787,12981833333.3333,13253565898.9558,13695962019.2084,10122020000,11396706586.8263,13789560878.2435,14505233968.8716,15200846138.4615,15873875968.9922,19325894913.1254,21099833783.503,28858965517.2414,33332844574.7801,40405006007.2086,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,..,1352000000,2156666666.66667,1644325581.39535,1343225563.90977,1230996472.66314,1043893062.60575,921843144.229059,1320126706.15503,1086567377.60543,860550305.832491,1080774007.25065,2312319579.02843,2830236053.84429,3719497371.09659,5161336170.46084,4979481980.35098,5642178579.58438,6522732202.50748,7633049792.09321
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,4258742898.93795,4956588278.56144,4601413263.52894,4257702196.53864,4510846967.8742,5255221424.80962,6496195450.61034,7683852496.84499,9345174219.07253,9697847263.63196,10185786382.8283,10383560602.8537,16929976600.142,18610460326.5437,21501741757.484,27368386358.131,28573777052.4542,31407908612.0943,33878631649.4157,39087748240.4403
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,85343063965.9182,98234695722.0341,111452869378.467,128889832382.818,146683499005.964,169278552851.272,183035154107.494,150180268649.388,113675706127.265,126668932159.508,126392308497.749,120296746256.631,189318499954.003,221758486880.313,262942650543.771,291383081231.82,281574762729.76,340923571200.889,370608559050.496,397290682074.825
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TMP,..,..,..,..,..,..,..,..,..,..,368000000,452000000,491000000,463000000,559000000,694000000,827000000,943000000,1148000000,1293000000
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,1628427515.41881,1602299862.9243,1692959110.18022,1233496846.33493,982624324.505898,1309382885.33029,1465448290.34132,1498950899.08774,1587345950.9743,1576094566.48548,1294250233.18894,1332328999.09077,2115154262.03025,2202809251.31304,2523462557.38975,3163416242.05877,3163000528.8167,3172945644.5585,3756023159.96,3866617462.61854
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,113563821.577404,132201141.446861,137066290.55007,138489884.393064,193775943.038933,202547013.927138,219583570.094975,212155124.65374,188686997.319035,196686674.669868,202363492.160332,181244788.473329,262176133.72543,294137737.070038,300143056.873221,349459648.569023,318151987.342379,369435481.362435,423015937.994651,472441382.972447
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,5068000000,5203223529.41177,5318258823.52941,4581357104.14681,4947205860.01451,5329214163.22001,5759537726.26601,5737751331.63779,6043694330.21609,6808982520.75759,8154338232.95978,8824873259.32105,15982282462.3786,18369070085.3888,21642304045.512,27870257894.2347,19175196445.7936,22157948396.2042,25433011405.3017,25694164489.2373
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,12290568181.8182,13074782608.6957,15497286295.7938,14608946896.483,15632463424.2784,18030876599.3444,19587322786.1105,20746360430.4187,21803372266.6198,22943685719.103,21473188881.5933,22066101341.4888,32273007553.5687,34378437265.2141,38908069299.204,44856586316.0458,43454935940.1614,44050929160.2627,45810626509.4474,45044176963.9542
GDP (current US$),NY.GDP.MKTP.CD,Turkey,TUR,150676291094.21,150027833333.333,158459130434.783,180169736363.636,130690172297.297,169485941048.035,181475555282.555,189834649111.257,269287100882.24,249751469675.263,266567532789.507,196005289735.64,482979839089.015,530900094644.732,647139816980.49,730325337118.723,614569781800.821,731144536446.484,774775356126.167,788862935211.869
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,3189539641.3171,3208098919.0146,3200539816.0601,3179225948.58114,2561118608.35516,2482228439.71407,2379281767.9558,2450084970.24741,2605688065.08338,2450686659.778,2904662604.82053,3534771968.51189,8104355716.8784,10277598152.4249,12664165103.1895,19271523178.8079,20214385964.9123,22583157894.7368,29233333333.3333,35164210526.3158
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,8824447.74022325,9365165.91369372,9742949.47121034,9630762.95389637,10886825.5592923,11025945.1445515,12334846.2320995,12700905.4475286,12757632.8684508,13687141.1058778,13742057.0500928,13196544.946726,21839098.8927071,22902861.4457831,27030374.0272781,30290219.7617849,27101076.2751521,31823518.6204366,39312016.5033522,39875750.6730172
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,4304398865.88268,3321729057.12215,2857457860.05088,3220439044.18949,3990430446.71216,5755818947.42125,6044585326.938,6269333313.17108,6584815846.52754,5998563257.94659,6193246837.09687,5840503868.57245,9013834373.41246,9942597779.99265,12292813603.2327,14239026629.639,18160711201.0079,20186498788.8153,20471099197.0034,23506194155.2319
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,..,..,71896428571.4286,65607522123.8938,52543388913.1384,48214752454.2319,44558076851.5988,50150401353.6015,41883242906.7157,31580961262.8317,31261718319.1794,38009344576.6088,86142018069.3504,107753069306.931,142719009900.99,179992405832.321,117227769791.56,136013155905.036,163159671670.265,175781379051.433
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,50701443748.2975,51552165622.4462,54239171887.769,55625170253.337,59305093979.842,65743666575.8649,73571233996.1863,78839008444.5655,75674336283.1858,84445473110.9598,104337372362.151,103311640571.818,180617018379.85,222105922396.188,257916133424.098,315474615738.598,253547358747.447,286049336038.121,348526072157.931,373431994554.118
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,1093169389204.55,1142797178130.51,1179659529659.53,1061388722255.55,1140489745944.29,1320255641470.73,1392979719188.77,1537090700720.37,1623564094070.88,1652167933991.26,1635441065214.1,1613034403339.57,2508103636363.64,2678277828886.84,3063005202080.83,2875463235294.12,2367127278392.27,2429602904820.77,2608995353308.76,2646002634059.62
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,5979589000000,6174043000000,6539299000000,6878718000000,7308755000000,7664060000000,8100201000000,8608515000000,9089168000000,9660624000000,10284779000000,10621824000000,13093726000000,13855888000000,14477635000000,14718582000000,14418739000000,14964372000000,15517926000000,16155255000000
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,9298680632.74904,11205971155.2758,12878199880.9839,15002106518.4847,17474647792.3829,19297663096.5506,20515543039.2132,23969823010.4429,25385928198.3212,23983945190.6202,22823255801.8447,20898788416.6348,17362857683.8545,19579457966.0538,23410572634.3147,30366213119.2928,31660911277.0294,40284682479.8596,47962439303.7247,51265399744.9558
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,13360607990.6751,13677622222.2222,12941297376.0933,13099013835.5111,12899156990.6156,13350468917.4115,13948892215.5689,14744603773.5849,14988971210.8383,17078465982.0282,13760374487.51,11401351420.1718,14307509838.8053,17330833852.919,22311393927.8817,29549438883.8338,33689223673.2577,39332770928.9426,45915191189.3237,51821573338.1312
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,158397403.041175,188869985.673352,196142585.014816,188080374.400605,219260341.050642,233902114.8683,245177633.168933,255890221.800293,262301252.769228,267999225.256634,272014693.050806,257926881.72043,394962552.336108,439376794.094041,526428309.945088,607958616.143415,610066628.693058,700804286.224354,792149700.679116,781702874.106058
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,47028010660.9808,51749026408.4507,58450099415.2047,58124193832.5991,56531046464.6465,74906532239.819,68263823148.8138,85843534588.6206,91331203433.1629,97976886247.3172,117140723529.412,122903960204.505,145510008134.75,183477522123.894,230364012575.687,315600203539.823,329418979506.288,393801459277.332,316482190800.364,381286237847.667
GDP (current US$),NY.GDP.MKTP.CD,Vietnam,VNM,6471740490.99897,9613369548.20359,9866990092.18743,13180953965.6854,16286434068.4834,20736163924.0492,24657470352.545,26843701147.496,27209601995.8245,28683657995.128,33640085738.648,35291349197.4254,57633255618.2731,66371664817.0436,77414425532.2452,99130304099.1274,106014601171.036,115931749697.241,135539487317.008,155820001920.492
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,1564700032,1671200000,1770899968,1996000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,WBG,..,..,..,..,2843299990.03686,3282799986.7167,3409599993.73375,3759800011.59521,4067800005.26302,4271199990.33746,4313600004.90521,4003700002.37772,4831800008.91325,4910100004.48853,5505800004.86843,6673500000,7268200000,8913100000,10459845726.257,11279400010.3737
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,5647251908.39695,5930370370.37037,6463649985.01648,5368270614.8468,4167356037.1517,4258788725.44991,5785685310.86668,6839039029.748,6325219772.93811,7641101221.43876,9636342274.82408,9854042164.67463,16753769531.6987,19081722875.3022,21656517484.2538,26910851361.7555,25130274124.2524,30906749533.221,32726417878.391,35401339869.3055
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,3285217391.30435,3378882352.94118,3181921787.7095,3273237853.35689,3656647744.24858,3807067121.8609,3597220962.00017,4303281932.29365,3537683046.02331,3404311976.54941,3600683039.73254,4094480988.11931,8331870169.14977,12756858899.2812,14056957976.2648,17910858637.9048,15328342303.9575,20265556273.582,23460098339.7453,25503370699.2015
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,8783816700,8641481700,6751472200,6563813300,6890675000,7111270700,8553146600,8529571600,6401968200,6858013100,6689957600,6777384700,5755215200,5443896500,5291950100,4415702800,8157077400,9422161300,10956226600,12392715500
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 01/03/2017,,,,,,,,,,,,,,,,,,,,,,,
